etf_id,assetid,subclassid,sub_subclassid,amcid,ETF,SYMBOL,isin_code,Holding,Amount,,
294,,,,,,,INF846K010Q0,Reliance Industries Ltd,10.53,,
294,,,,,,,INF846K010Q0,ICICI Bank Ltd.,9.52,,
294,,,,,,,INF846K010Q0,Bharti Airtel Ltd.,5.83,,
294,,,,,,,INF846K010Q0,Infosys Ltd,5.73,,
294,,,,,,,INF846K010Q0,Larsen & Toubro Ltd,4.74,,
294,,,,,,,INF846K010Q0,State Bank of India,4.05,,
294,,,,,,,INF846K010Q0,ITC Ltd,3.86,,
294,,,,,,,INF846K010Q0,Axis Bank Ltd.,3.59,,
294,,,,,,,INF846K010Q0,Mahindra & Mahindra Ltd.,3.27,,
295,1,1,2,25,DSP BSE Sensex ETF,SENSEXADD,INF740KA1SZ6,HDFC bank Ltd.,14.97,Large Cap,66.1
295,,,,,,,INF740KA1SZ6,Reliance Industries Ltd,10.53,,
295,,,,,,,INF740KA1SZ6,ICICI Bank Ltd.,9.52,,
295,,,,,,,INF740KA1SZ6,Bharti Airtel Ltd.,5.83,,
295,,,,,,,INF740KA1SZ6,Infosys Ltd,5.73,,
295,,,,,,,INF740KA1SZ6,Larsen & Toubro Ltd,4.73,,
295,,,,,,,INF740KA1SZ6,State Bank of India,4.05,,
295,,,,,,,INF740KA1SZ6,ITC Ltd,3.86,,
295,,,,,,,INF740KA1SZ6,Axis Bank Ltd.,3.59,,
295,,,,,,,INF740KA1SZ6,Mahindra & Mahindra Ltd.,3.29,,
296,1,1,2,14,Edelweiss BSE Sensex ETF,ESENSEX,INF754K01VY8,HDFC bank Ltd.,14.92,Large Cap,65.89
296,,,,,,,INF754K01VY8,Reliance Industries Ltd,10.5,,
296,,,,,,,INF754K01VY8,ICICI Bank Ltd.,9.49,,
296,,,,,,,INF754K01VY8,Bharti Airtel Ltd.,5.82,,
296,,,,,,,INF754K01VY8,Infosys Ltd,5.71,,
296,,,,,,,INF754K01VY8,Larsen & Toubro Ltd,4.72,,
296,,,,,,,INF754K01VY8,State Bank of India,4.03,,
296,,,,,,,INF754K01VY8,ITC Ltd,3.84,,
296,,,,,,,INF754K01VY8,Axis Bank Ltd.,3.58,,
296,,,,,,,INF754K01VY8,Mahindra & Mahindra Ltd.,3.28,,
297,1,1,2,21,HDFC S&P BSE Sensex ETF,HDFCSENSEX,INF179KC1HX2,HDFC bank Ltd.,14.98,Large Cap,66.13
297,,,,,,,INF179KC1HX2,Reliance Industries Ltd,10.53,,
297,,,,,,,INF179KC1HX2,ICICI Bank Ltd.,9.52,,
297,,,,,,,INF179KC1HX2,Bharti Airtel Ltd.,5.84,,
297,,,,,,,INF179KC1HX2,Infosys Ltd,5.73,,
297,,,,,,,INF179KC1HX2,Larsen & Toubro Ltd,4.74,,
297,,,,,,,INF179KC1HX2,State Bank of India,4.05,,
297,,,,,,,INF179KC1HX2,ITC Ltd,3.86,,
297,,,,,,,INF179KC1HX2,Axis Bank Ltd.,3.59,,
297,,,,,,,INF179KC1HX2,Mahindra & Mahindra Ltd.,3.29,,
298,1,1,2,9,ICICI Prudential BSE Sensex ETF,SENSEXIETF,INF346A01034,HDFC bank Ltd.,14.98,Large Cap,66.13
298,,,,,,,INF346A01034,Reliance Industries Ltd,10.53,,
298,,,,,,,INF346A01034,ICICI Bank Ltd.,9.52,,
298,,,,,,,INF346A01034,Bharti Airtel Ltd.,5.84,,
298,,,,,,,INF346A01034,Infosys Ltd,5.73,,
298,,,,,,,INF346A01034,Larsen & Toubro Ltd,4.74,,
298,,,,,,,INF346A01034,State Bank of India,4.05,,
298,,,,,,,INF346A01034,ITC Ltd,3.86,,
298,,,,,,,INF346A01034,Axis Bank Ltd.,3.59,,
298,,,,,,,INF346A01034,Mahindra & Mahindra Ltd.,3.29,,
299,1,1,2,26,Kotak S&P BSE Sensex ETF,SENSEX1,INF194KA1T91,HDFC bank Ltd.,14.97,Large Cap,66.11
299,,,,,,,INF194KA1T91,Reliance Industries Ltd,10.53,,
299,,,,,,,INF194KA1T91,ICICI Bank Ltd.,9.52,,
299,,,,,,,INF194KA1T91,Bharti Airtel Ltd.,5.84,,
299,,,,,,,INF194KA1T91,Infosys Ltd,5.73,,
299,,,,,,,INF194KA1T91,Larsen & Toubro Ltd,4.73,,
299,,,,,,,INF194KA1T91,State Bank of India,4.05,,
299,,,,,,,INF194KA1T91,ITC Ltd,3.86,,
299,,,,,,,INF194KA1T91,Axis Bank Ltd.,3.59,,
299,,,,,,,INF194KA1T91,Mahindra & Mahindra Ltd.,3.29,,
300,1,1,2,17,LIC MF Exchange Traded Fund- SENSEX9,LICNETFSEN,INF767K01OT5,HDFC bank Ltd.,14.98,Large Cap,66.1
300,,,,,,,INF767K01OT5,Reliance Industries Ltd,10.53,,
300,,,,,,,INF767K01OT5,ICICI Bank Ltd.,9.52,,
300,,,,,,,INF767K01OT5,Bharti Airtel Ltd.,5.81,,
300,,,,,,,INF767K01OT5,Infosys Ltd,5.73,,
300,,,,,,,INF767K01OT5,Larsen & Toubro Ltd,4.74,,
300,,,,,,,INF767K01OT5,State Bank of India,4.05,,
300,,,,,,,INF767K01OT5,ITC Ltd,3.86,,
300,,,,,,,INF767K01OT5,Axis Bank Ltd.,3.59,,
300,,,,,,,INF767K01OT5,Mahindra & Mahindra Ltd.,3.29,,
301,1,1,2,8,Mirae Asset S&P BSE Sensex ETF,SENSEXETF,INF769K01KT9,HDFC bank Ltd.,14.97,,
301,,,,,,,INF769K01KT9,Reliance Industries Ltd,10.53,Large Cap,66.1
301,,,,,,,INF769K01KT9,ICICI Bank Ltd.,9.52,,
301,,,,,,,INF769K01KT9,Bharti Airtel Ltd.,5.83,,
301,,,,,,,INF769K01KT9,Infosys Ltd,5.73,,
301,,,,,,,INF769K01KT9,Larsen & Toubro Ltd,4.73,,
301,,,,,,,INF769K01KT9,State Bank of India,4.05,,
301,,,,,,,INF769K01KT9,ITC Ltd,3.86,,
301,,,,,,,INF769K01KT9,Axis Bank Ltd.,3.59,,
301,,,,,,,INF769K01KT9,Mahindra & Mahindra Ltd.,3.29,,
302,1,1,2,19,Nippon India ETF S&P BSE Sensex,SENSEXBEES,INF204KA1UN7,HDFC bank Ltd.,14.97,,
302,,,,,,,INF204KA1UN7,Reliance Industries Ltd,10.53,Large Cap,66.11
302,,,,,,,INF204KA1UN7,ICICI Bank Ltd.,9.52,,
302,,,,,,,INF204KA1UN7,Bharti Airtel Ltd.,5.71,,
302,,,,,,,INF204KA1UN7,Infosys Ltd,5.84,,
302,,,,,,,INF204KA1UN7,Larsen & Toubro Ltd,4.74,,
302,,,,,,,INF204KA1UN7,State Bank of India,4.05,,
302,,,,,,,INF204KA1UN7,ITC Ltd,3.86,,
302,,,,,,,INF204KA1UN7,Axis Bank Ltd.,3.59,,
302,,,,,,,INF204KA1UN7,Mahindra & Mahindra Ltd.,3.29,,
303,1,1,2,2,SBI Sensex ETF,SBISENSEX,INF200K01VT2,HDFC bank Ltd.,14.98,Large Cap,65.92
303,,,,,,,INF200K01VT2,Reliance Industries Ltd,10.53,,
303,,,,,,,INF200K01VT2,ICICI Bank Ltd.,9.52,,
303,,,,,,,INF200K01VT2,Bharti Airtel Ltd.,5.73,,
303,,,,,,,INF200K01VT2,Infosys Ltd,5.63,,
303,,,,,,,INF200K01VT2,Larsen & Toubro Ltd,4.74,,
303,,,,,,,INF200K01VT2,State Bank of India,4.05,,
303,,,,,,,INF200K01VT2,ITC Ltd,3.86,,
303,,,,,,,INF200K01VT2,Axis Bank Ltd.,3.59,,
303,,,,,,,INF200K01VT2,Mahindra & Mahindra Ltd.,3.29,,
304,1,1,2,20,UTI BSE Sensex ETF,UTISENSETF,INF789FB1X58,HDFC bank Ltd.,14.98,Large Cap,65.92
304,,,,,,,INF789FB1X58,Reliance Industries Ltd,10.53,,
304,,,,,,,INF789FB1X58,ICICI Bank Ltd.,9.52,,
304,,,,,,,INF789FB1X58,Bharti Airtel Ltd.,5.73,,
304,,,,,,,INF789FB1X58,Infosys Ltd,5.63,,
304,,,,,,,INF789FB1X58,Larsen & Toubro Ltd,4.74,,
304,,,,,,,INF789FB1X58,State Bank of India,4.05,,
304,,,,,,,INF789FB1X58,ITC Ltd,3.86,,
304,,,,,,,INF789FB1X58,Axis Bank Ltd.,3.59,,
